num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;40;10;5;True;2000;3;0.05;0;0;0;0;0;250.62165689468384;0.7549636363983154;54174.73065821587;48825.86927489325;2736.096964608186;2612.8;[416.98, 416.98, 210.98, 225.98, 201.98, 146.98, 216.98, 178.98, 297.98, 298.98];270.0;[6, 9, 4, 4, 4, 3, 5, 4, 3, 6];6;48;False
10;40;10;6;True;2000;3;0.05;0;0;0;0;0;92.57118487358093;0.6961410045623779;47631.11571038204;43753.198314197136;2402.4100499880083;1475.4999999999998;[147.55, 147.55, 147.55, 147.55, 147.55, 147.55, 147.55, 147.55, 147.55, 147.55];0.0;[4, 3, 4, 3, 7, 3, 4, 4, 3, 6];4;41;False
10;50;10;1;True;2000;3;0.05;0;0;0;0;0;160.39737105369568;1.0977075099945068;64278.290336867016;58897.80274638257;3116.161525721468;2264.350000000001;[235.61, 200.86, 235.61, 210.61, 228.61, 210.61, 235.61, 235.61, 235.61, 235.61];34.75;[6, 6, 5, 2, 8, 4, 6, 5, 8, 4];6;54;False
10;50;10;2;True;2000;3;0.05;0;0;0;0;0;121.75535869598389;1.3802132606506348;62310.1727318014;57434.03932969031;3210.8624868015036;1665.2400000000002;[172.94, 172.94, 170.94, 172.94, 172.94, 172.94, 172.94, 110.78, 172.94, 172.94];62.16;[4, 6, 4, 9, 7, 6, 5, 3, 5, 5];6;54;False
10;50;10;3;True;2000;3;0.05;0;0;0;0;0;132.52689385414124;1.117480993270874;59273.875419808974;54352.28901523373;3100.6269947183287;1821.0000000000002;[158.2, 157.2, 189.2, 189.2, 189.2, 189.2, 189.2, 181.2, 189.2, 189.2];32.0;[4, 4, 4, 5, 7, 6, 5, 6, 5, 6];3;52;False
10;50;10;4;True;2000;3;0.05;0;0;0;0;0;145.49826979637146;0.9427433013916016;57566.129554707724;52773.08953187033;2902.974116481472;1890.1000000000004;[189.41, 213.41, 152.41, 178.41, 189.41, 168.41, 213.41, 207.41, 164.41, 213.41];61.0;[6, 9, 3, 3, 3, 6, 6, 5, 5, 5];6;51;False
10;50;10;5;True;2000;3;0.05;0;0;0;0;0;117.4222400188446;0.7166240215301514;55138.37229252816;50425.31408887495;3107.397701866342;1605.6999999999998;[167.87, 167.87, 143.87, 167.87, 167.87, 167.87, 167.87, 136.87, 167.87, 149.87];31.0;[2, 7, 6, 5, 4, 5, 6, 4, 6, 5];5;50;True
10;50;10;6;True;2000;3;0.05;0;0;0;0;0;107.88075685501099;0.8152461051940918;58190.9714602603;53763.63553551085;2828.0007437120016;1599.3000000000004;[159.93, 159.93, 159.93, 159.93, 159.93, 159.93, 159.93, 159.93, 159.93, 159.93];0.0;[5, 3, 6, 7, 7, 3, 6, 4, 6, 3];4;50;True
10;60;10;1;True;2000;3;0.05;0;0;0;0;0;159.02885460853577;1.732684850692749;75817.23314435812;70010.92187063483;3789.0795923368096;2017.2;[201.72, 201.72, 201.72, 201.72, 201.72, 201.72, 201.72, 201.72, 201.72, 201.72];0.0;[8, 5, 7, 4, 7, 7, 7, 6, 7, 7];4;65;False
10;60;10;2;True;2000;3;0.05;0;0;0;0;0;199.5950412750244;1.1082820892333984;71746.87570564091;65684.86369582516;3839.2326435845894;2222.78;[253.49, 267.49, 206.49, 267.49, 171.49, 267.49, 186.49, 131.37, 203.49, 267.49];136.12;[5, 6, 4, 8, 8, 10, 6, 5, 4, 6];6;62;False
10;60;10;3;True;2000;3;0.05;0;0;0;0;0;161.55093789100647;1.7244408130645752;71164.20777102992;65637.1997129947;3531.8787999247556;1995.13;[145.88, 172.25, 212.25, 200.25, 203.25, 212.25, 212.25, 212.25, 212.25, 212.25];66.37;[4, 6, 5, 4, 6, 8, 8, 8, 6, 7];4;62;False
