num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;100;10;4;True;2000;1;0.05;0;0;0;0;0;376.23453426361084;3.9688894748687744;122405.92081549564;112492.65984492876;6462.80107347957;3450.5000000000005;[316.15, 362.15, 280.15, 360.15, 355.15, 362.15, 362.15, 362.15, 328.15, 362.15];82.0;[14, 10, 8, 9, 8, 13, 12, 11, 8, 10];6;103;False
10;100;10;5;True;2000;1;0.05;0;0;0;0;0;347.177344083786;4.00418758392334;119322.50159809763;109798.60702665169;6330.317861870967;3193.56;[331.94, 331.94, 331.94, 331.94, 304.94, 292.94, 331.94, 283.1, 326.94, 325.94];48.839999999999975;[10, 14, 13, 11, 7, 9, 10, 7, 10, 12];7;103;False
10;100;10;6;True;2000;1;0.05;0;0;0;0;0;323.67465567588806;3.58603572845459;124627.93030773378;115539.71270554478;5979.568227688691;3108.6;[312.06, 300.06, 312.06, 312.06, 312.06, 312.06, 312.06, 312.06, 312.06, 312.06];12.0;[4, 6, 13, 9, 11, 12, 15, 9, 12, 11];11;102;False
10;10;10;1;True;2000;1;0.1;0;0;0;0;0;37.776463985443115;0.12195110321044922;11729.158111103225;10162.64549765928;717.1176903817487;849.3500000000001;[88.1, 90.1, 47.45, 90.1, 90.1, 90.1, 90.1, 90.1, 90.1, 83.1];42.64999999999999;[2, 1, 3, 2, 3, 1];2;12;False
10;10;10;2;True;2000;1;0.1;0;0;0;0;0;69.05867671966553;0.09607815742492676;12272.727903196543;10769.520089375057;470.87659277942714;1032.3;[54.43, 122.43, 88.43, 104.43, 64.43, 172.43, 132.43, 42.43, 78.43, 172.43];130.0;[1, 3, 1, 3, 2, 1];2;11;False
10;10;10;3;True;2000;1;0.1;0;0;0;0;0;46.2515869140625;0.12598085403442383;12425.390619537546;10795.27971032319;654.9394265379294;975.1999999999999;[84.0, 95.0, 112.0, 75.08, 112.0, 49.12, 112.0, 112.0, 112.0, 112.0];62.88;[1, 1, 1, 2, 1, 1, 1, 1, 3];2;12;False
10;10;10;4;True;2000;1;0.1;0;0;0;0;0;37.126795053482056;0.09812498092651367;11023.30021010842;9560.342484027296;642.2679342943795;820.7299999999999;[62.29, 90.29, 39.12, 90.29, 90.29, 90.29, 90.29, 90.29, 87.29, 90.29];51.17000000000001;[1, 2, 1, 3, 1, 1, 2];2;11;False
10;10;10;5;True;2000;1;0.1;0;0;0;0;0;76.02810502052307;0.12382149696350098;11760.441230158473;10231.323713892612;587.2889767695349;941.8000000000002;[61.58, 89.58, 59.58, 182.58, 28.58, 167.58, 139.58, 54.58, 80.58, 77.58];154.0;[1, 2, 1, 4, 3, 2];3;13;False
10;10;10;6;True;2000;1;0.1;0;0;0;0;0;39.89936089515686;0.15170049667358398;11149.377411183876;9769.734407784015;518.0628935417853;861.6;[86.86, 39.86, 91.86, 91.86, 91.86, 91.86, 91.86, 91.86, 91.86, 91.86];52.0;[1, 1, 1, 2, 1, 2, 1, 3];2;12;False
10;20;10;1;True;2000;1;0.1;0;0;0;0;0;60.36464285850525;0.2864079475402832;23662.276268265294;21020.754835915577;1431.6129739383823;1209.8999999999999;[124.99, 124.99, 114.99, 94.99, 124.99, 124.99, 124.99, 124.99, 124.99, 124.99];30.0;[2, 2, 2, 5, 2, 1, 1, 4, 2];4;21;False
