num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone
30;70;30;3;True;2000;2;0;0;0;0;0;0;183.38110399246216;6.628628969192505;51214.104105689636;44737.77875328064;4023.3558028951793;2452.910000000001;[90.15, 90.15, 90.15, 90.15, 90.15, 64.15, 37.15, 88.15, 90.15, 90.15, 52.15, 90.15, 90.15, 90.15, 65.15, 90.15, 89.15, 90.15, 66.15, 90.15, 90.15, 90.15, 90.15, 84.15, 90.15, 90.15, 90.15, 31.56, 72.15, 90.15];58.59;[2, 1, 2, 2, 3, 2, 2, 2, 1, 2, 3, 1, 4, 3, 3, 1, 3, 4, 1, 4, 4, 2, 2, 3, 3, 4, 2, 1, 3];3
30;70;30;4;True;2000;2;0;0;0;0;0;0;156.62652587890625;9.874722957611084;57566.780109229265;51130.20151233673;4264.224418761991;2172.360000000001;[72.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 30.1, 74.94, 51.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 68.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94, 74.94];44.839999999999996;[2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 2, 2, 1, 4, 3, 3, 4, 3, 1, 4, 2, 2, 1, 2, 1, 2, 3, 1, 5, 4];4
30;70;30;5;True;2000;2;0;0;0;0;0;0;186.21352338790894;8.754342317581177;52886.117954135945;46125.31639432907;4217.255125728791;2543.520000000002;[83.88, 94.88, 94.88, 87.88, 53.88, 94.88, 94.88, 68.88, 88.88, 94.88, 94.88, 3.0, 71.88, 94.88, 94.88, 94.88, 94.88, 90.88, 94.88, 94.88, 94.88, 94.88, 94.88, 73.88, 59.88, 94.88, 73.88, 78.88, 94.88, 94.88];91.88;[2, 2, 3, 3, 2, 1, 3, 1, 1, 4, 2, 3, 3, 4, 3, 1, 1, 5, 3, 2, 2, 3, 2, 1, 3, 2, 1, 3, 4];4
30;70;30;6;True;2000;2;0;0;0;0;0;0;133.93978691101074;7.846587657928467;57956.80671080304;52155.17919969559;4065.230161914518;1736.2900000000004;[61.22, 61.22, 61.22, 61.22, 61.22, 61.22, 61.22, 61.22, 61.22, 38.78, 49.78, 61.22, 61.22, 61.22, 61.22, 34.78, 61.22, 54.78, 61.22, 61.22, 61.22, 61.22, 61.22, 56.78, 61.22, 61.22, 61.22, 61.22, 32.11, 61.22];29.11;[3, 2, 3, 6, 3, 5, 2, 2, 2, 1, 1, 3, 2, 2, 1, 1, 5, 1, 2, 2, 2, 2, 5, 1, 2, 3, 3, 1, 2];5
30;80;30;1;True;2000;2;0;0;0;0;0;0;196.804771900177;7.47014307975769;64757.740782927445;57607.43358659744;4575.9770578553325;2574.3800000000006;[89.89, 82.89, 76.89, 89.89, 89.89, 89.89, 89.89, 89.89, 89.89, 85.89, 79.89, 89.89, 89.89, 89.89, 89.89, 89.89, 53.89, 89.89, 89.89, 89.89, 89.89, 44.57, 89.89, 89.89, 89.89, 89.89, 82.89, 89.89, 89.89, 89.89];45.32;[5, 1, 1, 2, 5, 1, 4, 2, 1, 1, 2, 2, 5, 4, 4, 3, 4, 5, 3, 2, 2, 1, 3, 2, 4, 2, 2, 3, 3, 1];4
30;80;30;2;True;2000;2;0;0;0;0;0;0;210.16555547714233;7.355697870254517;62552.40407925983;54999.70454454422;4891.036633341961;2661.5900000000006;[95.39, 95.39, 95.39, 95.39, 95.39, 95.39, 91.94, 60.69, 85.94, 95.39, 78.94, 95.39, 68.94, 95.39, 95.39, 95.39, 51.38, 95.39, 95.39, 57.69, 95.39, 95.39, 95.39, 95.39, 95.39, 95.39, 95.39, 95.39, 67.94, 94.94];44.01;[2, 3, 1, 2, 3, 5, 3, 2, 2, 3, 3, 3, 3, 1, 3, 4, 3, 3, 4, 2, 2, 3, 3, 3, 4, 2, 2, 2, 2, 2];4
30;80;30;3;True;2000;2;0;0;0;0;0;0;169.5878963470459;11.005383968353271;60111.98797773933;53274.932664871216;4812.684026891987;2024.3199999999995;[70.54, 70.54, 70.54, 70.54, 70.54, 70.54, 47.54, 70.54, 70.54, 70.54, 35.51, 70.54, 70.54, 70.54, 70.54, 70.54, 70.54, 70.54, 66.54, 70.54, 70.54, 70.54, 70.54, 70.54, 70.54, 70.54, 70.54, 40.69, 70.54, 70.54];35.03000000000001;[3, 3, 3, 2, 4, 2, 4, 3, 2, 3, 1, 3, 2, 4, 4, 4, 3, 2, 4, 1, 2, 4, 2, 2, 2, 2, 4, 1, 2, 2];3
30;80;30;4;True;2000;2;0;0;0;0;0;0;172.21051931381226;12.451831102371216;66086.74513595195;58867.80367946625;5063.242278795917;2155.74;[73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 64.02, 73.02, 69.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 51.16, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02, 73.02];21.86;[4, 3, 2, 2, 3, 2, 1, 1, 2, 4, 2, 1, 2, 5, 4, 4, 5, 5, 5, 3, 2, 2, 3, 2, 1, 1, 1, 1, 4, 3];4
30;80;30;5;True;2000;2;0;0;0;0;0;0;178.03447914123535;8.842802286148071;61840.58735284376;54620.92161512375;4786.756679074472;2433.020000000001;[84.44, 84.44, 84.44, 84.44, 55.26, 84.44, 84.44, 84.44, 84.44, 75.44, 84.44, 63.44, 84.44, 84.44, 84.44, 84.44, 74.44, 84.44, 84.44, 84.44, 84.44, 84.44, 84.44, 84.44, 78.44, 84.44, 60.44, 83.44, 84.44, 84.44];29.18;[1, 3, 3, 3, 2, 1, 2, 2, 3, 2, 3, 2, 2, 3, 5, 2, 1, 3, 5, 2, 4, 2, 2, 4, 2, 4, 2, 1, 5, 4];4
30;80;30;6;True;2000;2;0;0;0;0;0;0;231.1003975868225;9.94659686088562;67988.9851433697;60570.90997314453;4619.518310691981;2798.4599999999996;[111.24, 95.24, 111.24, 111.24, 84.24, 111.24, 111.24, 111.24, 111.24, 45.42, 88.24, 63.42, 111.24, 111.24, 111.24, 41.42, 111.24, 76.24, 80.24, 105.24, 111.24, 111.24, 111.24, 52.42, 111.24, 111.24, 104.24, 72.42, 37.42, 72.42];73.82;[4, 2, 3, 4, 3, 5, 4, 2, 4, 2, 2, 4, 3, 3, 2, 1, 3, 1, 4, 2, 4, 1, 6, 1, 2, 4, 3, 1];5
30;90;30;1;True;2000;2;0;0;0;0;0;0;199.42330837249756;10.053849458694458;75704.45186552675;68427.79163360596;5053.02162543272;2223.6299999999987;[75.81, 60.93, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 75.81, 43.95, 75.81, 75.81, 75.81, 75.81, 71.88, 75.81, 75.81, 75.81];31.86;[5, 2, 3, 3, 3, 3, 1, 2, 2, 2, 3, 3, 4, 3, 4, 3, 1, 4, 5, 3, 3, 1, 2, 3, 5, 4, 2, 5, 4, 2];4
30;90;30;2;True;2000;2;0;0;0;0;0;0;209.12263536453247;13.266347885131836;72963.91767045269;64692.268837451935;5737.847452847211;2533.7799999999993;[88.33, 88.33, 88.33, 88.33, 88.33, 88.33, 88.33, 58.33, 88.33, 88.33, 79.33, 88.33, 88.33, 88.33, 88.33, 88.33, 44.21, 88.33, 88.33, 85.33, 88.33, 88.33, 88.33, 88.33, 88.33, 88.33, 88.33, 88.33, 88.33, 58.33];44.12;[4, 5, 1, 3, 2, 3, 3, 2, 2, 1, 4, 4, 4, 1, 3, 3, 3, 1, 5, 2, 2, 4, 5, 4, 5, 2, 3, 4, 2, 3];4
30;90;30;3;True;2000;2;0;0;0;0;0;0;193.32513332366943;12.116458177566528;69586.0597579064;61941.406420230865;5509.250135528329;2135.5200000000004;[76.26, 76.26, 76.26, 76.26, 76.26, 63.26, 47.26, 76.26, 76.26, 76.26, 34.56, 76.26, 76.26, 76.26, 66.26, 76.26, 57.26, 76.26, 76.26, 76.26, 76.26, 76.26, 76.26, 76.26, 76.26, 76.26, 76.26, 37.68, 75.26, 76.26];41.7;[2, 3, 3, 2, 4, 1, 3, 2, 2, 3, 1, 3, 2, 4, 3, 5, 2, 4, 4, 1, 4, 5, 4, 3, 2, 3, 4, 4, 2, 5];4
30;90;30;4;True;2000;2;0;0;0;0;0;0;275.30531311035156;13.734742879867554;78128.26833108676;69340.54794979095;5503.582419293979;3284.180000000002;[80.76, 116.76, 102.76, 116.76, 116.76, 116.76, 116.76, 116.76, 108.76, 116.76, 85.76, 116.76, 76.76, 116.76, 116.76, 116.76, 116.76, 116.76, 116.76, 116.76, 116.76, 55.14, 116.76, 116.76, 116.76, 110.76, 116.76, 111.76, 109.76, 106.76];61.620000000000005;[2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 4, 3, 3, 5, 5, 4, 4, 4, 5, 2, 2, 2, 2, 6, 2, 1, 2, 2, 4, 4];5
30;90;30;5;True;2000;2;0;0;0;0;0;0;234.99542617797852;16.223963975906372;73078.41068481994;65133.69080734253;5320.695587547923;2624.110000000001;[98.26, 98.26, 98.26, 98.26, 58.26, 98.26, 98.26, 70.26, 98.26, 98.26, 98.26, 3.0, 73.26, 98.26, 98.26, 98.26, 98.26, 68.26, 98.26, 98.26, 98.26, 98.26, 98.26, 83.26, 38.83, 98.26, 78.26, 87.26, 98.26, 98.26];95.26;[4, 3, 3, 2, 2, 2, 4, 1, 3, 4, 4, 5, 3, 5, 2, 2, 3, 5, 3, 3, 2, 3, 2, 2, 4, 3, 2, 4, 5];4
